Owner,Kind,Constant,Value,Description
MsoSmartArtNodePosition,Enumeration,msoSmartArtNodeAfter,2,Insert a node after the SmartArt node in the data model. Corresponds to clicking Add Shape After in the SmartArt ribbon.
MsoSmartArtNodePosition,Enumeration,msoSmartArtNodeBefore,3,Insert a node before the SmartArt node in the data model.
MsoSmartArtNodePosition,Enumeration,msoSmartArtNodeAbove,4,Insert a node above the SmartArt node in the data model.
MsoSmartArtNodePosition,Enumeration,msoSmartArtNodeBelow,5,Insert a node below the SmartArt node in the data model.
MsoSmartArtNodeType,Enumeration,msoSmartArtNodeTypeDefault,1,The default node type.
MsoSmartArtNodeType,Enumeration,msoSmartArtNodeTypeAssistant,2,"Defines an assistant node, which can be used within hierarchical diagrams."
MsoSoftEdgeType,Enumeration,msoSoftEdgeTypeMixed,-2,
MsoSoftEdgeType,Enumeration,msoSoftEdgeTypeNone,0,No soft edge
MsoSoftEdgeType,Enumeration,msoSoftEdgeType1,1,Soft Edge Type 1
MsoSoftEdgeType,Enumeration,msoSoftEdgeType2,2,Soft Edge Type 2
MsoSoftEdgeType,Enumeration,msoSoftEdgeType3,3,Soft Edge Type 3
MsoSoftEdgeType,Enumeration,msoSoftEdgeType4,4,Soft Edge Type 4
MsoSoftEdgeType,Enumeration,msoSoftEdgeType5,5,Soft Edge Type 5
MsoSoftEdgeType,Enumeration,msoSoftEdgeType6,6,Soft Edge Type 6
MsoSortBy,Enumeration,msoSortByFileName,1,
MsoSortBy,Enumeration,msoSortBySize,2,
MsoSortBy,Enumeration,msoSortByFileType,3,
MsoSortBy,Enumeration,msoSortByLastModified,4,
MsoSortBy,Enumeration,msoSortByNone,5,
MsoSortOrder,Enumeration,msoSortOrderAscending,1,
MsoSortOrder,Enumeration,msoSortOrderDescending,2,
MsoSyncAvailableType,Enumeration,msoSyncAvailableNone,0,
MsoSyncAvailableType,Enumeration,msoSyncAvailableOffline,1,
MsoSyncAvailableType,Enumeration,msoSyncAvailableAnywhere,2,
MsoSyncCompareType,Enumeration,msoSyncCompareAndMerge,0,
MsoSyncCompareType,Enumeration,msoSyncCompareSideBySide,1,
MsoSyncConflictResolutionType,Enumeration,msoSyncConflictClientWins,0,Replace the server copy with the local copy.
MsoSyncConflictResolutionType,Enumeration,msoSyncConflictServerWins,1,Replace the local copy with the server copy.
MsoSyncConflictResolutionType,Enumeration,msoSyncConflictMerge,2,"Merge changes made to the server copy into the local copy. To resolve the conflict with the merged changes winning, you must save the active document after merging changes, and then call the ResolveConflict method again with the msoSyncConflictClientWins option."
MsoSyncErrorType,Enumeration,msoSyncErrorNone,0,No error.
MsoSyncErrorType,Enumeration,msoSyncErrorUnauthorizedUser,1,Unauthorized user.
MsoSyncErrorType,Enumeration,msoSyncErrorCouldNotConnect,2,Could not connect.
MsoSyncErrorType,Enumeration,msoSyncErrorOutOfSpace,3,Out of space.
MsoSyncErrorType,Enumeration,msoSyncErrorFileNotFound,4,Destination file not found.
MsoSyncErrorType,Enumeration,msoSyncErrorFileTooLarge,5,File too large to synchronize.
MsoSyncErrorType,Enumeration,msoSyncErrorFileInUse,6,Destination file in use.
MsoSyncErrorType,Enumeration,msoSyncErrorVirusUpload,7,Virus uploaded.
MsoSyncErrorType,Enumeration,msoSyncErrorVirusDownload,8,Virus downloaded.
MsoSyncErrorType,Enumeration,msoSyncErrorUnknownUpload,9,Upload error.
MsoSyncErrorType,Enumeration,msoSyncErrorUnknownDownload,10,Download error.
MsoSyncErrorType,Enumeration,msoSyncErrorCouldNotOpen,11,Could not open file.
MsoSyncErrorType,Enumeration,msoSyncErrorCouldNotUpdate,12,Could not update destination file.
MsoSyncErrorType,Enumeration,msoSyncErrorCouldNotCompare,13,Source and destination files could not be compared.
MsoSyncErrorType,Enumeration,msoSyncErrorCouldNotResolve,14,Could not resolve files.
MsoSyncErrorType,Enumeration,msoSyncErrorNoNetwork,15,No network available.
MsoSyncErrorType,Enumeration,msoSyncErrorUnknown,16,Unknown error.
MsoSyncEventType,Enumeration,msoSyncEventDownloadInitiated,0,Download initiated.
MsoSyncEventType,Enumeration,msoSyncEventDownloadSucceeded,1,Download succeeded.
MsoSyncEventType,Enumeration,msoSyncEventDownloadFailed,2,Download failed.
MsoSyncEventType,Enumeration,msoSyncEventUploadInitiated,3,Upload initiated.
MsoSyncEventType,Enumeration,msoSyncEventUploadSucceeded,4,Upload succeeded.
MsoSyncEventType,Enumeration,msoSyncEventUploadFailed,5,Upload failed.
MsoSyncEventType,Enumeration,msoSyncEventDownloadNoChange,6,No change detected.
MsoSyncEventType,Enumeration,msoSyncEventOffline,7,Offline.
MsoSyncStatusType,Enumeration,msoSyncStatusNoSharedWorkspace,0,No shared workspace.
MsoSyncStatusType,Enumeration,msoSyncStatusNotRoaming,0,No synchronization is needed.
MsoSyncStatusType,Enumeration,msoSyncStatusLatest,1,Documents are already in sync.
MsoSyncStatusType,Enumeration,msoSyncStatusNewerAvailable,2,Only server copy has changes.
MsoSyncStatusType,Enumeration,msoSyncStatusLocalChanges,3,Only local copy has changes.
MsoSyncStatusType,Enumeration,msoSyncStatusConflict,4,Both the local and the server copies have changes.
MsoSyncStatusType,Enumeration,msoSyncStatusSuspended,5,Synchronization has been suspended.
MsoSyncStatusType,Enumeration,msoSyncStatusError,6,An error occurred. Use the ErrorType property of the Sync object to determine the exact error.
MsoSyncVersionType,Enumeration,msoSyncVersionLastViewed,0,Opens the copy of the document that is created whenever the user overwrites the local copy with the server copy.
MsoSyncVersionType,Enumeration,msoSyncVersionServer,1,Opens the server version.
MsoTabStopType,Enumeration,msoTabStopMixed,-2,Return value only; indicates a combination of the other states.
MsoTabStopType,Enumeration,msoTabStopLeft,1,Left tab stop
MsoTabStopType,Enumeration,msoTabStopCenter,2,Center tab stop
MsoTabStopType,Enumeration,msoTabStopRight,3,Right tab stop
MsoTabStopType,Enumeration,msoTabStopDecimal,4,Decimal tab stop
MsoTargetBrowser,Enumeration,msoTargetBrowserV3,0,"Microsoft Internet Explorer 3.0, Netscape Navigator 3, or later"
MsoTargetBrowser,Enumeration,msoTargetBrowserV4,1,"Microsoft Internet Explorer 4.0, Netscape Navigator 4, or later"
MsoTargetBrowser,Enumeration,msoTargetBrowserIE4,2,Microsoft Internet Explorer 4.0 or later
MsoTargetBrowser,Enumeration,msoTargetBrowserIE5,3,Microsoft Internet Explorer 5 or later
MsoTargetBrowser,Enumeration,msoTargetBrowserIE6,4,Microsoft Internet Explorer 6 or later
MsoTelemetryConsentLevel,Enumeration,msoTelemetryConsentLevelUnset,0,
MsoTelemetryConsentLevel,Enumeration,msoTelemetryConsentLevelBasic,1,
MsoTelemetryConsentLevel,Enumeration,msoTelemetryConsentLevelFull,2,
MsoTelemetryConsentLevel,Enumeration,msoTelemetryConsentLevelZero,3,
MsoTelemetryConsentLevel,Enumeration,msoTelemetryConsentLevelDefault,4,
MsoTextCaps,Enumeration,msoCapsMixed,-2,Display the text as mixed uppercase and lowercase letters.
MsoTextCaps,Enumeration,msoNoCaps,0,Display the text with no uppercase letters.
MsoTextCaps,Enumeration,msoSmallCaps,1,Display the text with all lowercase letters.
MsoTextCaps,Enumeration,msoAllCaps,2,Display the text as all uppercase letters.
MsoTextChangeCase,Enumeration,msoCaseSentence,1,"Display the text as sentence case characters. Sentence case specifies that the first letter of the sentence is capitalized and that all others should be lowercase (with some exceptions such as proper nouns, and acronyms)."
MsoTextChangeCase,Enumeration,msoCaseLower,2,Display the text as lowercase characters.
MsoTextChangeCase,Enumeration,msoCaseUpper,3,Display the text as uppercase characters.
MsoTextChangeCase,Enumeration,msoCaseTitle,4,"Display the text as title case characters. Title case specifies that the first letter of each word is capitalized and that all others should be lowercase. In some cases short articles, prepositions, and conjunctions are not capitalized."
MsoTextChangeCase,Enumeration,msoCaseToggle,5,Indicates that lowercase text should be converted to uppercase and that uppercase text should be converted to lowercase text.
MsoTextCharWrap,Enumeration,msoCharWrapMixed,-2,Specifies a mixed text wrap.
MsoTextCharWrap,Enumeration,msoNoCharWrap,0,Specifies no text wrapping.
MsoTextCharWrap,Enumeration,msoStandardCharWrap,1,Specifies wrapping text around the standard boundary of an object.
MsoTextCharWrap,Enumeration,msoStrictCharWrap,2,Specifies text wrapping that adheres to restrictions imposed by some languages such as Chinese and Japanese alphabets.
MsoTextCharWrap,Enumeration,msoCustomCharWrap,3,Specifies a custom text wrap scheme.
MsoTextDirection,Enumeration,msoTextDirectionMixed,-2,Return value only; indicates a combination of the other states.
MsoTextDirection,Enumeration,msoTextDirectionLeftToRight,1,Text runs left to right.
MsoTextDirection,Enumeration,msoTextDirectionRightToLeft,2,Text runs right to left.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentMixed,-2,Not used.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentLeft,1,Left-aligned.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentCentered,2,Centered.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentRight,3,Right- aligned.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentLetterJustify,4,Text is justified. Spacing between letters may be adjusted to justify text.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentWordJustify,5,Text is justified. Spacing between words (but not letters) may be adjusted to justify text.
MsoTextEffectAlignment,Enumeration,msoTextEffectAlignmentStretchJustify,6,Text is justified. Letters may be stretched to justify text.
MsoTextFontAlign,Enumeration,msoFontAlignMixed,-2,Specifies that there is a mix of text alignments used with the object.
MsoTextFontAlign,Enumeration,msoFontAlignAuto,0,Specifies that the text alignment will be determined by the Office application.
MsoTextFontAlign,Enumeration,msoFontAlignTop,1,Specifies that the font is aligned to the top of the object.
MsoTextFontAlign,Enumeration,msoFontAlignCenter,2,Specifies that the font is aligned to the center of the object.
MsoTextFontAlign,Enumeration,msoFontAlignBaseline,3,Specifies that the font is aligned to the baseline of the object.
MsoTextFontAlign,Enumeration,msoFontAlignBottom,4,Specifies that the font is aligned to the bottom of the object.
MsoTextOrientation,Enumeration,msoTextOrientationMixed,-2,Not supported
MsoTextOrientation,Enumeration,msoTextOrientationHorizontal,1,Horizontal
MsoTextOrientation,Enumeration,msoTextOrientationUpward,2,Upward
MsoTextOrientation,Enumeration,msoTextOrientationDownward,3,Downward
MsoTextOrientation,Enumeration,msoTextOrientationVerticalFarEast,4,Vertical as required for Asian language support
MsoTextOrientation,Enumeration,msoTextOrientationVertical,5,Vertical
MsoTextOrientation,Enumeration,msoTextOrientationHorizontalRotatedFarEast,6,Horizontal and rotated as required for Asian language support
MsoTextRangeInsertPosition,Enumeration,msoMsoTextRangeInsertBefore,0,
MsoTextRangeInsertPosition,Enumeration,msoMsoTextRangeInsertAfter,1,
MsoTextStrike,Enumeration,msoStrikeMixed,-2,Specifies that the text can contain a combination of doublestrike and single strike characters.
MsoTextStrike,Enumeration,msoNoStrike,0,Specifies that the character is not printed.
MsoTextStrike,Enumeration,msoSingleStrike,1,Specifies that the character is printed once.
MsoTextStrike,Enumeration,msoDoubleStrike,2,Specifies that the character is printed twice.
MsoTextTabAlign,Enumeration,msoTabAlignMixed,-2,Specifies that mixed text alignment against tab stops is used.
MsoTextTabAlign,Enumeration,msoTabAlignLeft,0,Specifies that the following text starts immediately after the designated tab stop (the default).
MsoTextTabAlign,Enumeration,msoTabAlignCenter,1,Specifies that the following text up to next tab or line break is centered on the designated tab stop.
MsoTextTabAlign,Enumeration,msoTabAlignRight,2,Specifies that the following text up to the next tab or line break is rendered flush right to the designated tab stop.
MsoTextTabAlign,Enumeration,msoTabAlignDecimal,3,Specifies that the following text is searched for the first occurrence of the character representing the decimal point. The text up to the next tab or line break is then aligned such that the decimal point starts at the designated tab stop.
MsoTextUnderlineType,Enumeration,msoUnderlineMixed,-2,Specifies a mixed of underline types.
MsoTextUnderlineType,Enumeration,msoNoUnderline,0,Specifies no underline.
MsoTextUnderlineType,Enumeration,msoUnderlineWords,1,Specifies underlining words.
MsoTextUnderlineType,Enumeration,msoUnderlineSingleLine,2,Specifies a single line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDoubleLine,3,Specifies a double line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineHeavyLine,4,Specifies a heavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDottedLine,5,Specifies a dotted line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDottedHeavyLine,6,Specifies a dotted heavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDashLine,7,Specifies a dash line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDashHeavyLine,8,Specifies a dash underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDashLongLine,9,Specifies a dashed long line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDashLongHeavyLine,10,Specifies a long heavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDotDashLine,11,Specifies a dot dash line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDotDashHeavyLine,12,Specifies a dot dash heavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDotDotDashLine,13,Specifies a dot dot dash line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineDotDotDashHeavyLine,14,Specifies a dot dot dash heavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineWavyLine,15,Specifies a wavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineWavyHeavyLine,16,Specifies a wavy heavy line underline.
MsoTextUnderlineType,Enumeration,msoUnderlineWavyDoubleLine,17,Specifies a wavy double line underline.
MsoTextureAlignment,Enumeration,msoTextureAlignmentMixed,-2,Return value only; indicates a combination of the other states.
MsoTextureAlignment,Enumeration,msoTextureTopLeft,0,Top-left alignment
MsoTextureAlignment,Enumeration,msoTextureTop,1,Top alignment
MsoTextureAlignment,Enumeration,msoTextureTopRight,2,Top-right alignment
MsoTextureAlignment,Enumeration,msoTextureLeft,3,Left alignment
MsoTextureAlignment,Enumeration,msoTextureCenter,4,Center alignment
MsoTextureAlignment,Enumeration,msoTextureRight,5,Right alignment
MsoTextureAlignment,Enumeration,msoTextureBottomLeft,6,Bottom-left alignment
MsoTextureAlignment,Enumeration,msoTextureBottom,7,Bottom alignment
MsoTextureAlignment,Enumeration,msoTextureBottomRight,8,Bottom-right alignment
MsoTextureType,Enumeration,msoTextureTypeMixed,-2,Return value only; indicates a combination of the other states.
MsoTextureType,Enumeration,msoTexturePreset,1,Preset texture type
MsoTextureType,Enumeration,msoTextureUserDefined,2,User-defined texture type
MsoThemeColorIndex,Enumeration,msoThemeColorMixed,-2,Specifies a mixed color theme.
MsoThemeColorIndex,Enumeration,msoNotThemeColor,0,Specifies no theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorDark1,1,Specifies the Dark 1 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorLight1,2,Specifies the Light 1 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorDark2,3,Specifies the Dark 2 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorLight2,4,Specifies the Light 2 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorAccent1,5,Specifies the Accent 1 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorAccent2,6,Specifies the Accent 2 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorAccent3,7,Specifies the Accent 3 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorAccent4,8,Specifies the Accent 4 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorAccent5,9,Specifies the Accent 5 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorAccent6,10,Specifies the Accent 6 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorHyperlink,11,Specifies the theme color for a hyperlink.
MsoThemeColorIndex,Enumeration,msoThemeColorFollowedHyperlink,12,Specifies the theme color for a clicked hyperlink.
MsoThemeColorIndex,Enumeration,msoThemeColorText1,13,Specifies the Text 1 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorBackground1,14,Specifies the Background 1 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorText2,15,Specifies the Text 2 theme color.
MsoThemeColorIndex,Enumeration,msoThemeColorBackground2,16,Specifies the Background 2 theme color.
MsoThemeColorSchemeIndex,Enumeration,msoThemeDark1,1,Specifies color scheme Dark 1.
MsoThemeColorSchemeIndex,Enumeration,msoThemeLight1,2,Specifies color scheme Light 1.
MsoThemeColorSchemeIndex,Enumeration,msoThemeDark2,3,Specifies color scheme Dark 2.
MsoThemeColorSchemeIndex,Enumeration,msoThemeLight2,4,Specifies color scheme Light 2.
MsoThemeColorSchemeIndex,Enumeration,msoThemeAccent1,5,Specifies color scheme Accent 1.
MsoThemeColorSchemeIndex,Enumeration,msoThemeAccent2,6,Specifies color scheme Accent 2.
MsoThemeColorSchemeIndex,Enumeration,msoThemeAccent3,7,Specifies color scheme Accent 3.
MsoThemeColorSchemeIndex,Enumeration,msoThemeAccent4,8,Specifies color scheme Accent 4.
MsoThemeColorSchemeIndex,Enumeration,msoThemeAccent5,9,Specifies color scheme Accent 5.
MsoThemeColorSchemeIndex,Enumeration,msoThemeAccent6,10,Specifies color scheme Accent 6.
MsoThemeColorSchemeIndex,Enumeration,msoThemeHyperlink,11,Specifies a color scheme for a hyperlink.
MsoThemeColorSchemeIndex,Enumeration,msoThemeFollowedHyperlink,12,Specifies a color scheme for a clicked hyperlink.
MsoTriState,Enumeration,msoTrue,-1,True
MsoTriState,Enumeration,msoFalse,0,False
MsoTriState,Enumeration,msoCTrue,1,Not supported
MsoTriState,Enumeration,msoTriStateToggle,-3,Not supported
